data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M,DLI,VPD
2015-01-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.086891495601172,28.836891495601172,20.206891495601173,74.12,26.83,12.54,20.02,1.87,2.73,57.3078,0.8270577724809125
2015-01-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.886891495601173,28.206891495601173,20.426891495601172,78.51,23.01,10.81,20.77,2.82,3.01,49.401700000000005,0.6611615596324625
2015-01-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.836891495601172,25.14689149560117,19.89689149560117,89.97,15.57,7.45,21.24,5.97,2.04,34.0465,0.23559390276094794
2015-01-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.00689149560117,26.046891495601173,19.30689149560117,85.44,12.64,6.19,20.41,2.0,1.55,28.288300000000003,0.4070037981247543
2015-01-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.19689149560117,24.226891495601173,19.00689149560117,88.11,17.36,8.32,20.23,11.8,1.92,38.022400000000005,0.2397863535820579
2015-01-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.11689149560117,27.75689149560117,17.87689149560117,82.39,22.43,10.52,19.82,9.24,1.62,48.0764,0.5750564199069084
2015-01-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.96689149560117,30.226891495601173,19.03689149560117,76.41,27.63,12.83,20.15,12.72,1.12,58.633100000000006,0.8904451967284301
2015-01-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.10689149560117,30.246891495601172,18.796891495601173,75.49,28.52,13.18,20.13,4.53,1.15,60.232600000000005,0.8794485315285758
2015-01-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.55689149560117,31.85689149560117,20.14689149560117,69.02,29.45,13.56,19.99,0.34,1.16,61.96920000000001,1.20120914789001
2015-01-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.476891495601173,31.83689149560117,20.336891495601172,68.7,27.91,12.85,19.93,1.48,1.7,58.7245,1.2211403829324574
2015-01-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.07689149560117,33.20689149560117,20.23689149560117,64.86,26.5,12.18,19.42,3.13,1.1,55.662600000000005,1.4751692740950566
2015-01-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.246891495601172,32.356891495601175,20.46689149560117,69.57,27.09,12.54,20.63,2.92,1.55,57.3078,1.1980755903000246
2015-01-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.766891495601172,32.03689149560117,21.02689149560117,68.12,28.1,12.87,19.91,2.19,1.44,58.8159,1.302620723090811
2015-01-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.996891495601172,30.136891495601173,20.406891495601172,69.41,20.66,9.61,19.6,4.46,0.99,43.9177,1.0561565144982565
2015-01-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.84689149560117,29.18689149560117,20.566891495601173,77.23,25.49,11.68,20.37,1.75,1.91,53.3776,0.842998602573727
2015-01-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.18689149560117,30.86689149560117,19.94689149560117,74.59,26.22,12.07,19.8,0.14,1.83,55.15990000000001,1.0851439243703296
2015-01-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.73689149560117,33.996891495601176,18.46689149560117,62.18,28.67,13.06,17.48,0.01,1.44,59.684200000000004,1.7243888532702532
2015-01-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.85689149560117,33.886891495601176,20.03689149560117,59.6,26.08,11.96,17.09,0.37,1.35,54.65720000000001,1.8659305563639323
2015-01-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.476891495601173,33.98689149560117,18.516891495601172,59.09,29.37,13.4,16.04,0.45,2.06,61.23800000000001,1.900767807746831
2015-01-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.69689149560117,32.84689149560117,19.046891495601173,64.31,25.83,11.86,17.13,1.28,1.61,54.2002,1.641718671575353
2015-01-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.18689149560117,30.43689149560117,19.75689149560117,77.23,16.37,7.73,19.42,5.94,1.97,35.326100000000004,1.0713057659625873
2015-01-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.71689149560117,23.35689149560117,19.16689149560117,90.36,16.16,7.71,20.23,13.17,3.34,35.234700000000004,0.17373616784888402
2015-01-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.676891495601172,24.41689149560117,18.586891495601172,86.26,18.97,8.91,19.3,3.08,2.37,40.718700000000005,0.3615411897287295
2015-01-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.816891495601173,27.86689149560117,17.816891495601173,79.74,20.99,9.83,18.85,3.45,1.56,44.923100000000005,0.71862527788864
2015-01-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.406891495601172,26.14689149560117,16.906891495601172,79.12,28.42,13.12,18.55,10.47,1.79,59.9584,0.5220761752481939
2015-01-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.046891495601173,25.73689149560117,18.55689149560117,78.66,19.93,9.31,19.1,5.36,1.55,42.54670000000001,0.512304942025259
2015-01-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.62689149560117,26.956891495601173,18.18689149560117,77.34,20.09,9.36,19.32,5.12,1.52,42.7752,0.5807041713063903
2015-01-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.05689149560117,27.706891495601173,18.796891495601173,74.77,20.88,9.75,19.12,2.08,1.88,44.557500000000005,0.7289025139447527
2015-01-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.69689149560117,26.906891495601172,19.39689149560117,76.25,20.96,9.83,19.2,0.35,3.46,44.923100000000005,0.6741921652538587
2015-01-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.93689149560117,24.21689149560117,19.19689149560117,88.44,15.71,7.51,20.09,5.46,2.84,34.3207,0.272417102791807
2015-01-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.80689149560117,25.12689149560117,18.566891495601173,87.03,13.53,6.47,19.6,3.28,3.33,29.5679,0.3842523353346343
2015-02-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.02418006430868,28.004180064308677,18.56418006430868,86.57,16.75,8.03,20.08,6.36,2.68,36.6971,0.609715829632536
2015-02-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.85418006430868,24.77418006430868,18.414180064308677,90.27,14.03,6.8,19.76,5.64,2.19,31.076,0.31811977973499284
2015-02-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.304180064308678,28.554180064308678,17.90418006430868,77.54,26.55,12.22,18.2,3.24,1.46,55.845400000000005,0.8875186761278262
2015-02-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.01418006430868,24.37418006430868,18.74418006430868,83.7,10.64,5.26,18.63,3.67,1.57,24.0382,0.4599005934723408
2015-02-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.08418006430868,23.92418006430868,17.414180064308677,88.74,5.76,3.03,18.72,24.93,3.51,13.8471,0.3204709487315731
2015-02-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.58418006430868,25.61418006430868,17.434180064308677,84.54,18.58,8.76,18.29,20.02,1.57,40.0332,0.5366863259403387
2015-02-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.28418006430868,25.17418006430868,16.74418006430868,85.38,22.71,10.44,18.19,3.18,1.15,47.7108,0.4648890204349647
2015-02-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.45418006430868,26.63418006430868,17.164180064308677,83.91,22.69,10.43,18.97,1.77,2.09,47.6651,0.5304739357229353
2015-02-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.004180064308677,28.20418006430868,17.63418006430868,84.89,22.55,10.49,19.75,0.81,2.13,47.9393,0.6187069331719548
2015-02-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.52418006430868,28.60418006430868,19.85418006430868,82.72,18.68,8.86,20.74,5.44,1.61,40.4902,0.668544487957762
2015-02-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.53418006430868,29.664180064308677,19.81418006430868,78.67,23.35,10.86,20.84,1.42,1.58,49.6302,0.7741001254774442
2015-02-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.60418006430868,28.87418006430868,21.22418006430868,80.83,25.92,12.07,21.54,0.61,1.56,55.15990000000001,0.6783484862966547
2015-02-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.894180064308678,27.53418006430868,20.86418006430868,81.05,16.5,7.75,20.88,0.2,1.46,35.417500000000004,0.6037388482167345
2015-02-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.60418006430868,26.52418006430868,20.38418006430868,86.79,21.14,9.83,20.78,0.31,1.49,44.923100000000005,0.4771480454724899
2015-02-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.074180064308678,26.88418006430868,19.414180064308677,84.31,14.87,7.13,19.65,1.51,1.49,32.5841,0.6099047493601955
2015-02-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.44418006430868,26.60418006430868,18.414180064308677,82.88,13.33,6.48,18.67,1.1,1.39,29.613600000000005,0.6483086107692011
2015-02-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.19418006430868,27.004180064308677,19.31418006430868,81.68,13.51,6.5,19.25,12.12,1.45,29.705000000000002,0.6716245760045658
2015-02-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.51418006430868,24.58418006430868,19.554180064308678,86.28,10.23,5.11,19.64,9.87,2.23,23.352700000000002,0.39566385134753457
2015-02-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.56418006430868,27.02418006430868,18.664180064308677,81.4,17.88,8.42,19.6,0.93,2.54,38.479400000000005,0.5800827685830194
2015-02-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.054180064308678,26.934180064308677,20.074180064308678,81.45,16.21,7.62,20.1,0.16,1.72,34.8234,0.5975228572252225
2015-02-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.53418006430868,29.08418006430868,19.38418006430868,80.74,22.68,10.3,20.19,0.09,1.97,47.071000000000005,0.7719855037840118
2015-02-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.914180064308677,29.15418006430868,18.42418006430868,79.51,25.19,11.4,19.24,0.15,2.6,52.098000000000006,0.8500848394897131
2015-02-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.53418006430868,29.644180064308678,18.804180064308678,77.95,25.62,11.8,19.43,2.23,2.07,53.92600000000001,0.9069245491654279
2015-02-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.79418006430868,27.094180064308677,19.27418006430868,80.8,20.54,9.57,19.66,5.88,1.6,43.7349,0.6206568421255034
2015-02-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.35418006430868,25.01418006430868,18.664180064308677,84.18,17.17,8.12,19.08,10.49,2.12,37.108399999999996,0.4527308327387516
2015-02-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.17418006430868,26.734180064308678,18.45418006430868,81.68,23.68,11.0,19.27,2.76,1.48,50.27,0.5822130316780809
2015-02-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.22418006430868,28.92418006430868,18.214180064308678,77.75,19.85,9.29,19.33,1.78,1.41,42.4553,0.7970124557075979
2015-02-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.074180064308678,24.964180064308678,18.29418006430868,87.23,13.31,6.39,19.39,9.57,3.14,29.2023,0.38032096289200945
2015-03-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.171290322580646,25.381290322580647,17.251290322580648,81.61,21.11,9.59,17.52,1.37,3.79,43.8263,0.6021081903020935
2015-03-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.401290322580646,26.821290322580644,15.521290322580647,78.14,26.37,11.84,16.86,0.01,2.87,54.1088,0.7251749609332814
2015-03-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.981290322580644,26.171290322580646,16.951290322580647,81.93,22.88,10.38,18.3,0.04,2.08,47.436600000000006,0.5604464147534816
2015-03-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.271290322580647,28.221290322580646,17.611290322580647,80.16,22.8,10.46,19.07,0.41,1.84,47.802200000000006,0.7144862852660139
2015-03-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.341290322580647,30.201290322580647,18.591290322580647,77.25,22.19,10.15,19.32,0.13,1.38,46.38550000000001,0.9754960077900066
2015-03-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.971290322580646,26.381290322580647,19.131290322580647,81.76,15.88,7.47,19.27,3.79,1.38,34.1379,0.5920237041376524
2015-03-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.031290322580645,24.511290322580646,18.731290322580644,84.26,10.84,5.32,19.0,26.05,0.84,24.312400000000004,0.42138201778103124
2015-03-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.481290322580644,23.331290322580646,18.731290322580644,91.76,11.26,5.53,19.97,9.97,1.78,25.272100000000002,0.1795839940624222
2015-03-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.541290322580647,23.071290322580644,18.361290322580647,87.37,8.65,4.37,19.21,13.04,1.6,19.9709,0.24011237092492044
2015-03-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.471290322580646,27.011290322580646,17.601290322580645,85.78,14.75,7.03,19.71,5.31,1.89,32.127100000000006,0.4936235189308933
2015-03-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.291290322580647,27.301290322580645,18.051290322580645,83.81,19.29,8.94,20.04,2.36,1.99,40.8558,0.5056740060709433
2015-03-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.051290322580645,25.941290322580645,19.071290322580644,84.96,12.18,5.92,20.14,3.28,1.69,27.0544,0.41986573548409156
2015-03-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.701290322580647,26.051290322580645,18.631290322580647,83.0,15.52,7.35,19.41,9.04,1.35,33.5895,0.5052666841110938
2015-03-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.991290322580646,25.431290322580647,17.641290322580645,86.07,12.7,6.07,19.3,4.34,1.21,27.739900000000002,0.39512646513773886
2015-03-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.631290322580647,26.131290322580647,18.381290322580647,86.48,9.76,4.81,20.02,10.7,0.98,21.9817,0.4096275402495815
2015-03-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.101290322580645,25.381290322580647,17.831290322580646,85.86,15.17,7.12,19.36,18.76,1.28,32.5384,0.39408513660072275
2015-03-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.991290322580646,24.071290322580644,17.411290322580644,84.95,12.83,6.19,18.15,4.03,1.83,28.288300000000003,0.40922610073574184
2015-03-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.681290322580647,22.831290322580646,17.901290322580646,90.85,9.93,4.92,19.0,6.96,1.98,22.4844,0.21866192793529082
2015-03-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.621290322580645,22.561290322580646,17.931290322580647,91.65,12.59,6.06,19.08,4.95,2.33,27.6942,0.18703372582872202
2015-03-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.701290322580647,22.321290322580644,17.531290322580645,90.07,15.54,7.33,18.86,9.27,0.96,33.4981,0.17177254971606892
2015-03-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.071290322580644,24.731290322580644,15.341290322580647,82.87,10.83,5.17,17.75,7.02,1.34,23.626900000000003,0.39853620944738477
2015-03-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.371290322580645,23.421290322580646,16.971290322580646,89.3,11.2,5.44,18.35,12.35,2.14,24.860800000000005,0.2981660871271501
2015-03-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.671290322580646,22.431290322580647,16.401290322580646,89.62,14.71,6.88,17.74,3.85,2.7,31.4416,0.2593406509706657
2015-03-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.091290322580647,24.011290322580646,16.101290322580645,86.92,18.17,8.31,17.59,0.33,2.75,37.97670000000001,0.3966346297733083
2015-03-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.251290322580648,24.441290322580645,15.821290322580644,85.7,22.42,10.24,17.5,0.05,2.26,46.796800000000005,0.43076655810278885
2015-03-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.761290322580646,27.271290322580647,15.731290322580644,82.36,22.19,10.02,18.1,0.0,1.32,45.7914,0.6278938418404105
2015-03-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.891290322580645,26.281290322580645,17.731290322580644,83.82,22.28,10.17,18.67,0.05,1.21,46.4769,0.5709978374599358
2015-03-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.851290322580645,25.451290322580647,17.601290322580645,86.32,15.89,7.35,19.21,1.11,1.56,33.5895,0.4070258403107161
2015-03-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.921290322580646,26.511290322580646,17.971290322580646,88.44,9.71,4.77,19.68,10.58,1.88,21.7989,0.4699639292798383
2015-03-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.811290322580646,26.741290322580646,17.971290322580646,86.35,9.71,4.82,20.15,4.31,1.47,22.027400000000004,0.42584289021427013
2015-03-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.631290322580647,26.091290322580647,18.721290322580646,87.37,17.84,8.15,20.18,0.7,2.25,37.24550000000001,0.4050858485725799
2015-04-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.774757575757576,25.574757575757577,17.644757575757577,84.11,18.96,8.59,18.26,0.02,1.7,39.2563,0.5501246732701799
2015-04-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.484757575757577,24.134757575757575,15.544757575757576,84.18,21.24,9.63,17.01,0.03,2.16,44.009100000000004,0.44815316131510685
2015-04-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.114757575757576,25.004757575757576,15.004757575757576,85.22,18.79,8.49,16.83,0.08,2.38,38.7993,0.5203201259066477
2015-04-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.794757575757576,27.004757575757576,15.994757575757578,83.59,19.37,8.89,18.09,0.34,1.51,40.627300000000005,0.6163086203985508
2015-04-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.364757575757576,27.384757575757575,18.824757575757577,84.2,12.04,5.75,19.86,3.45,2.64,26.277500000000003,0.5919561633763863
2015-04-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.804757575757577,25.344757575757576,17.064757575757575,85.9,15.18,7.06,18.71,3.15,4.21,32.2642,0.43160458191693785
2015-04-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.454757575757576,20.604757575757578,14.384757575757577,84.46,11.83,5.52,15.16,2.1,3.59,25.226399999999998,0.3101192355023057
2015-04-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.604757575757578,22.65475757575758,13.714757575757577,79.8,17.91,8.18,14.4,0.03,2.56,37.382600000000004,0.5197019378464172
2015-04-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.594757575757576,24.034757575757578,14.714757575757577,85.64,18.13,8.23,16.39,0.11,2.17,37.61110000000001,0.46813538286367473
2015-04-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.954757575757576,24.504757575757576,15.404757575757577,85.41,15.59,7.12,16.71,0.05,2.28,32.5384,0.5105066484545269
2015-04-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.304757575757577,25.49475757575758,14.994757575757577,83.74,18.14,8.2,16.61,0.02,1.6,37.474,0.5932027382718141
2015-04-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.594757575757576,25.974757575757575,15.124757575757577,84.02,15.37,6.95,16.92,0.02,1.66,31.7615,0.6098322367187117
2015-04-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.544757575757576,24.734757575757577,16.074757575757577,85.74,14.1,6.47,17.4,0.03,1.89,29.5679,0.4851327341627296
2015-04-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.984757575757577,25.274757575757576,16.324757575757577,84.77,14.77,6.75,17.55,0.56,1.65,30.847500000000004,0.5318628397776939
2015-04-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.204757575757576,27.214757575757577,16.474757575757575,83.51,14.29,6.69,18.48,12.56,1.04,30.573300000000003,0.6152246573351081
2015-04-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.374757575757577,25.104757575757578,17.544757575757576,89.18,11.35,5.32,18.92,8.91,2.09,24.312400000000004,0.41017117981136275
2015-04-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.934757575757576,24.784757575757578,16.704757575757576,87.92,16.57,7.56,18.2,0.93,1.9,34.5492,0.424492174091756
2015-04-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.454757575757576,27.574757575757577,16.644757575757577,84.99,16.51,7.66,19.08,0.2,1.67,35.0062,0.5825534405093618
2015-04-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.814757575757575,25.90475757575758,18.774757575757576,88.12,10.23,4.84,20.13,7.33,0.96,22.1188,0.39746798008804607
2015-04-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.874757575757577,28.164757575757577,18.704757575757576,82.66,16.87,7.85,20.02,0.56,0.93,35.8745,0.6456158432603338
2015-04-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.384757575757575,25.574757575757577,18.454757575757576,87.25,12.35,5.79,19.61,2.48,2.76,26.4603,0.41838287787385475
2015-04-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.694757575757578,23.764757575757578,17.49475757575758,90.64,6.85,3.38,18.55,10.83,2.71,15.4466,0.3342286383557278
2015-04-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.264757575757578,23.224757575757575,17.444757575757578,91.3,10.45,4.98,18.27,1.53,2.8,22.758600000000005,0.32115005955433107
2015-04-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.514757575757578,26.274757575757576,16.634757575757575,87.13,14.76,6.74,18.54,0.53,1.68,30.801800000000004,0.5197585129065865
2015-04-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.944757575757578,21.534757575757578,15.374757575757577,87.95,14.89,6.76,16.26,1.1,2.73,30.8932,0.3097001716378267
2015-04-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.15475757575758,22.714757575757577,15.364757575757578,87.37,15.22,6.95,16.33,0.54,2.59,31.7615,0.3966007669680707
2015-04-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.774757575757576,24.714757575757577,14.514757575757576,84.38,17.89,8.08,16.26,0.06,1.75,36.9256,0.5348699242223527
2015-04-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.034757575757578,25.174757575757578,14.284757575757578,82.8,16.32,7.32,16.05,0.57,1.69,33.452400000000004,0.5905426298699574
2015-04-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.624757575757577,21.464757575757577,15.474757575757577,89.69,12.95,5.93,16.3,3.33,2.75,27.1001,0.3051120438044084
2015-04-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.394757575757577,19.924757575757578,13.944757575757578,89.24,10.46,4.86,15.02,1.91,2.86,22.210200000000004,0.2526043919133516
2015-05-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.630322580645164,21.02032258064516,12.250322580645163,86.07,14.78,6.73,14.29,0.32,1.84,30.756100000000004,0.3290584736953486
2015-05-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.190322580645162,23.900322580645163,12.470322580645162,83.32,15.59,7.09,15.08,0.06,1.22,32.4013,0.4922356255345084
2015-05-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.50032258064516,25.700322580645164,14.330322580645163,78.67,13.73,6.27,16.46,0.47,2.03,28.6539,0.595368988166634
2015-05-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.220322580645163,24.940322580645162,16.02032258064516,81.18,5.99,2.97,16.89,4.15,3.99,13.572900000000002,0.5643287004913726
2015-05-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.05032258064516,21.510322580645163,14.780322580645162,89.02,7.68,3.64,16.29,1.81,2.95,16.634800000000002,0.2714662977050093
2015-05-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.510322580645163,21.580322580645163,13.670322580645163,87.97,7.77,3.7,15.55,0.06,2.17,16.909000000000002,0.304209585328584
2015-05-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.780322580645162,20.420322580645163,13.030322580645162,86.17,13.97,6.31,14.47,0.39,2.73,28.8367,0.3022611438199567
2015-05-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.340322580645163,17.670322580645163,12.350322580645162,83.82,10.13,4.71,12.71,0.19,2.84,21.524700000000003,0.2588487159157955
2015-05-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.030322580645162,23.84032258064516,10.440322580645162,81.5,17.81,8.01,13.57,0.0,1.56,36.6057,0.5555145480569081
2015-05-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.530322580645162,24.48032258064516,11.840322580645163,85.13,7.0,3.38,15.9,8.13,1.58,15.4466,0.4227437097079374
2015-05-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.490322580645163,21.370322580645162,13.710322580645162,88.47,7.34,3.52,16.66,7.22,3.22,16.0864,0.16010141710539383
2015-05-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.52032258064516,20.66032258064516,10.210322580645162,87.13,13.2,6.01,14.4,0.92,2.45,27.465700000000002,0.19990497567422483
2015-05-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.760322580645163,19.82032258064516,13.500322580645163,89.21,9.69,4.5,15.05,0.89,2.74,20.565,0.21910621441416023
2015-05-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.740322580645163,20.25032258064516,13.610322580645162,87.83,10.47,4.82,14.75,0.27,2.69,22.027400000000004,0.28860183768935954
2015-05-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.36032258064516,20.09032258064516,11.280322580645162,85.16,11.09,5.08,13.81,0.01,2.23,23.215600000000002,0.2653809309342148
2015-05-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.400322580645163,22.200322580645164,9.350322580645162,82.31,16.5,7.42,13.34,0.0,1.84,33.909400000000005,0.3945414749287701
2015-05-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.77032258064516,22.510322580645163,12.610322580645162,85.69,12.91,5.89,15.3,0.01,1.77,26.9173,0.3550927039031544
2015-05-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.00032258064516,20.89032258064516,14.630322580645162,87.38,8.9,4.17,15.93,0.46,0.91,19.056900000000002,0.2575671478643673
